,index,start,end,text,speaker,speaker_confidence,version_country,version_season,season,episode,episode_id,subtitle_index,start_time,end_time,speaker_label,subtitle_text,word_count
606,607,1478.543,1480.545,Cool!,SPEAKER_11,0.8100000000001728,US,US01,1,1,S01E01,607,1478.543,1480.545,SPEAKER_11,Cool!,1
607,608,1480.545,1481.546,How much more do we need?,UNKNOWN,0.0,US,US01,1,1,S01E01,608,1480.545,1481.546,UNKNOWN,How much more do we need?,6
608,609,1481.546,1482.547,I don't know.,SPEAKER_11,0.6581249999999272,US,US01,1,1,S01E01,609,1481.546,1482.547,SPEAKER_11,I don't know.,3
609,610,1482.547,1483.548,How much more?,SPEAKER_11,0.7951562499997635,US,US01,1,1,S01E01,610,1482.547,1483.548,SPEAKER_11,How much more?,3
610,611,1483.949,1484.449,That'll do it.,UNKNOWN,0.0,US,US01,1,1,S01E01,611,1483.949,1484.449,UNKNOWN,That'll do it.,3
611,612,1484.95,1485.45,"You in, Rich?",SPEAKER_08,0.08437500000013642,US,US01,1,1,S01E01,612,1484.95,1485.45,SPEAKER_08,"You in, Rich?",3
612,613,1485.951,1487.552,Here we go. Here we go.,SPEAKER_11,0.1518750000000182,US,US01,1,1,S01E01,613,1485.951,1487.552,SPEAKER_11,Here we go. Here we go.,6
613,614,1487.552,1489.054,"Work it, Rich.",UNKNOWN,0.0,US,US01,1,1,S01E01,614,1487.552,1489.054,UNKNOWN,"Work it, Rich.",3
614,615,1489.154,1489.654,Yeah.,UNKNOWN,0.0,US,US01,1,1,S01E01,615,1489.154,1489.654,UNKNOWN,Yeah.,1
615,616,1490.155,1491.156,What?,SPEAKER_08,0.33750000000009095,US,US01,1,1,S01E01,616,1490.155,1491.156,SPEAKER_08,What?,1
616,617,1491.156,1494.459,"You guys get ready
to take his spot.",SPEAKER_17,1.8731250000000728,US,US01,1,1,S01E01,617,1491.156,1494.459,SPEAKER_17,"You guys get ready
to take his spot.",8
617,618,1494.459,1495.961,"Take a break, man.",SPEAKER_17,0.5737500000000182,US,US01,1,1,S01E01,618,1494.459,1495.961,SPEAKER_17,"Take a break, man.",4
618,619,1496.061,1498.063,We made a lot smoke but no fire.,SPEAKER_07,2.00200000000018,US,US01,1,1,S01E01,619,1496.061,1498.063,SPEAKER_07,We made a lot smoke but no fire.,8
619,620,1498.163,1500.165,"I think it would have
been nice if we had fire,",SPEAKER_07,2.0019999999999527,US,US01,1,1,S01E01,620,1498.163,1500.165,SPEAKER_07,"I think it would have
been nice if we had fire,",11
620,621,1500.165,1501.666,"but we're not going
to catch fish",SPEAKER_07,1.5009999999999764,US,US01,1,1,S01E01,621,1500.165,1501.666,SPEAKER_07,"but we're not going
to catch fish",7
621,622,1501.666,1503.068,unless we have fire to cook it,SPEAKER_07,1.4020000000000437,US,US01,1,1,S01E01,622,1501.666,1503.068,SPEAKER_07,unless we have fire to cook it,7
622,623,1503.568,1505.07,"and I think that
if we had fire,",SPEAKER_07,1.5019999999999527,US,US01,1,1,S01E01,623,1503.568,1505.07,SPEAKER_07,"and I think that
if we had fire,",8
623,624,1505.17,1507.172,"we could have spent a
lot of time sitting",SPEAKER_07,2.0019999999999527,US,US01,1,1,S01E01,624,1505.17,1507.172,SPEAKER_07,"we could have spent a
lot of time sitting",9
624,625,1507.672,1509.674,"around the bonfire at night
maybe singing songs.",SPEAKER_07,2.0019999999999527,US,US01,1,1,S01E01,625,1507.672,1509.674,SPEAKER_07,"around the bonfire at night
maybe singing songs.",8
625,626,1509.674,1510.675,"We have a ukulele, you know,",SPEAKER_07,1.0009999999999764,US,US01,1,1,S01E01,626,1509.674,1510.675,SPEAKER_07,"We have a ukulele, you know,",6
626,627,1510.675,1512.677,"and that didn't happen
and I wish it did.",SPEAKER_07,1.9634687500001746,US,US01,1,1,S01E01,627,1510.675,1512.677,SPEAKER_07,"and that didn't happen
and I wish it did.",9
627,628,1512.677,1514.679,"Throughout their
time on the island,",SPEAKER_06,1.3486562499999764,US,US01,1,1,S01E01,628,1512.677,1514.679,SPEAKER_06,"Throughout their
time on the island,",6
628,629,1514.679,1517.682,"the tribes will compete in
a series of challenges.",SPEAKER_06,3.002999999999929,US,US01,1,1,S01E01,629,1514.679,1517.682,SPEAKER_06,"the tribes will compete in
a series of challenges.",9
629,630,1518.183,1519.184,They'll receive messages,SPEAKER_06,1.0009999999999764,US,US01,1,1,S01E01,630,1518.183,1519.184,SPEAKER_06,They'll receive messages,3
630,631,1519.684,1521.686,"notifying them of
these competitions",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,631,1519.684,1521.686,SPEAKER_06,"notifying them of
these competitions",5
631,632,1521.686,1523.188,at their tree mail.,SPEAKER_06,1.1280937500002892,US,US01,1,1,S01E01,632,1521.686,1523.188,SPEAKER_06,at their tree mail.,4
632,633,1523.188,1525.19,"Today's challenge
is for both reward,",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,633,1523.188,1525.19,SPEAKER_06,"Today's challenge
is for both reward,",6
633,634,1525.69,1528.693,"in the form of 50 waterproof
matches, and immunity.",SPEAKER_06,2.8414062499998636,US,US01,1,1,S01E01,634,1525.69,1528.693,SPEAKER_06,"in the form of 50 waterproof
matches, and immunity.",9
634,635,1528.693,1532.697,"Win immunity, you stay on the
island a few days longer.",SPEAKER_06,4.003999999999905,US,US01,1,1,S01E01,635,1528.693,1532.697,SPEAKER_06,"Win immunity, you stay on the
island a few days longer.",11
635,636,1532.697,1534.199,"Lose, face Tribal Council,",SPEAKER_06,1.50200000000018,US,US01,1,1,S01E01,636,1532.697,1534.199,SPEAKER_06,"Lose, face Tribal Council,",4
636,637,1534.699,1537.702,"where you must vote one
member off the island.",SPEAKER_06,2.3069687500001237,US,US01,1,1,S01E01,637,1534.699,1537.702,SPEAKER_06,"where you must vote one
member off the island.",9
637,638,1546.511,1548.013,Ooh.,SPEAKER_13,0.6749999999999545,US,US01,1,1,S01E01,638,1546.511,1548.013,SPEAKER_13,Ooh.,1
638,639,1549.614,1551.116,A map to fire.,SPEAKER_27,0.7619062499998108,US,US01,1,1,S01E01,639,1549.614,1551.116,SPEAKER_27,A map to fire.,4
639,640,1551.116,1552.617,It's got to be.,SPEAKER_27,1.2124687500001983,US,US01,1,1,S01E01,640,1551.116,1552.617,SPEAKER_27,It's got to be.,4
640,641,1552.617,1554.119,"""Cold food, dark camp,",SPEAKER_04,1.3349062499996762,US,US01,1,1,S01E01,641,1552.617,1554.119,SPEAKER_04,"""Cold food, dark camp,",4
641,642,1554.119,1556.621,"""just a reminder of
your first night.",SPEAKER_04,2.50200000000018,US,US01,1,1,S01E01,642,1554.119,1556.621,SPEAKER_04,"""just a reminder of
your first night.",7
642,643,1556.621,1559.124,"It looks so easy
in the book."" Yes.",SPEAKER_04,2.502999999999929,US,US01,1,1,S01E01,643,1556.621,1559.124,SPEAKER_04,"It looks so easy
in the book."" Yes.",8
643,644,1559.324,1560.825,"""Why is it so hard to light?",SPEAKER_04,1.5009999999999764,US,US01,1,1,S01E01,644,1559.324,1560.825,SPEAKER_04,"""Why is it so hard to light?",7
644,645,1561.326,1563.428,"""Tonight your tribe
will carry the torch.",SPEAKER_03,1.3964062499999272,US,US01,1,1,S01E01,645,1561.326,1563.428,SPEAKER_03,"""Tonight your tribe
will carry the torch.",7
645,646,1563.628,1565.63,"""One tribe takes
home the flame.",SPEAKER_03,2.00200000000018,US,US01,1,1,S01E01,646,1563.628,1565.63,SPEAKER_03,"""One tribe takes
home the flame.",6
646,647,1565.63,1568.633,"The other gives
someone the boot.""",SPEAKER_03,2.763468750000129,US,US01,1,1,S01E01,647,1565.63,1568.633,SPEAKER_03,"The other gives
someone the boot.""",6
647,648,1568.633,1569.634,Whoa!,SPEAKER_11,0.6330312499999309,US,US01,1,1,S01E01,648,1568.633,1569.634,SPEAKER_11,Whoa!,1
648,649,1570.135,1571.136,Whoa.,SPEAKER_27,1.0009999999999764,US,US01,1,1,S01E01,649,1570.135,1571.136,SPEAKER_27,Whoa.,1
649,650,1571.136,1572.637,"I guess they're
combining the reward",SPEAKER_03,1.2904062499997053,US,US01,1,1,S01E01,650,1571.136,1572.637,SPEAKER_03,"I guess they're
combining the reward",6
650,651,1572.637,1574.139,"and immunity
challenge this time.",SPEAKER_03,1.5019999999999527,US,US01,1,1,S01E01,651,1572.637,1574.139,SPEAKER_03,"and immunity
challenge this time.",5
651,652,1574.139,1576.141,"That's the competition is
taking home the flame,",SPEAKER_27,2.00200000000018,US,US01,1,1,S01E01,652,1574.139,1576.141,SPEAKER_27,"That's the competition is
taking home the flame,",8
652,653,1576.141,1578.643,"but what's the competition?
We've got no freakin' idea.",SPEAKER_27,2.5019999999999527,US,US01,1,1,S01E01,653,1576.141,1578.643,SPEAKER_27,"but what's the competition?
We've got no freakin' idea.",9
653,654,1591.556,1594.059,"Welcome, tribes, to
your first challenge.",SPEAKER_06,1.3655312499997763,US,US01,1,1,S01E01,654,1591.556,1594.059,SPEAKER_06,"Welcome, tribes, to
your first challenge.",6
654,655,1594.059,1596.061,"Congratulations on
your first night",SPEAKER_06,0.9544062499996926,US,US01,1,1,S01E01,655,1594.059,1596.061,SPEAKER_06,"Congratulations on
your first night",5
655,656,1596.361,1598.363,"on the island--
should be very proud.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,656,1596.361,1598.363,SPEAKER_06,"on the island--
should be very proud.",7
656,657,1598.563,1600.565,"I know both of you
guys have food.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,657,1598.563,1600.565,SPEAKER_06,"I know both of you
guys have food.",8
657,658,1600.565,1602.067,You found some fresh water,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,658,1600.565,1602.067,SPEAKER_06,You found some fresh water,5
658,659,1602.067,1604.569,"and I think, Pagong,
you guys had fire.",SPEAKER_06,2.5019999999999527,US,US01,1,1,S01E01,659,1602.067,1604.569,SPEAKER_06,"and I think, Pagong,
you guys had fire.",8
659,660,1605.07,1605.57,(cheers),SPEAKER_11,0.5,US,US01,1,1,S01E01,660,1605.07,1605.57,SPEAKER_11,(cheers),1
660,661,1606.071,1606.571,Right on.,SPEAKER_11,0.5,US,US01,1,1,S01E01,661,1606.071,1606.571,SPEAKER_11,Right on.,2
661,662,1607.072,1608.173,A lot of work to get fire.,SPEAKER_06,1.0682812499999272,US,US01,1,1,S01E01,662,1607.072,1608.173,SPEAKER_06,A lot of work to get fire.,7
662,663,1608.373,1608.873,Yeah.,SPEAKER_06,0.5,US,US01,1,1,S01E01,663,1608.373,1608.873,SPEAKER_06,Yeah.,1
663,664,1609.374,1610.875,"Yeah, it takes a lot of work.",SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,664,1609.374,1610.875,SPEAKER_06,"Yeah, it takes a lot of work.",7
664,665,1611.076,1612.577,"With the threat of rain
always a constant,",SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,665,1611.076,1612.577,SPEAKER_06,"With the threat of rain
always a constant,",8
665,666,1612.577,1613.979,"even if you guys
did have fire,",SPEAKER_06,1.4020000000000437,US,US01,1,1,S01E01,666,1612.577,1613.979,SPEAKER_06,"even if you guys
did have fire,",7
666,667,1613.979,1615.981,"you're certainly not back
there tending to them now.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,667,1613.979,1615.981,SPEAKER_06,"you're certainly not back
there tending to them now.",9
667,668,1615.981,1618.483,"50 waterproof matches
should certainly make that",SPEAKER_06,2.5019999999999527,US,US01,1,1,S01E01,668,1615.981,1618.483,SPEAKER_06,"50 waterproof matches
should certainly make that",7
668,669,1618.583,1619.084,a lot easier.,SPEAKER_06,0.5009999999999764,US,US01,1,1,S01E01,669,1618.583,1619.084,SPEAKER_06,a lot easier.,3
669,670,1619.584,1621.086,It's one of the things,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,670,1619.584,1621.086,SPEAKER_06,It's one of the things,5
670,671,1621.086,1623.288,"you're playing for tonight--
the other is this:",SPEAKER_06,2.201999999999998,US,US01,1,1,S01E01,671,1621.086,1623.288,SPEAKER_06,"you're playing for tonight--
the other is this:",8
671,672,1623.288,1625.49,"I want everybody to touch this,
get a good feel of this.",SPEAKER_06,2.201999999999998,US,US01,1,1,S01E01,672,1623.288,1625.49,SPEAKER_06,"I want everybody to touch this,
get a good feel of this.",12
672,673,1625.49,1627.292,"This is your life
on the island.",SPEAKER_06,1.8019999999999072,US,US01,1,1,S01E01,673,1625.49,1627.292,SPEAKER_06,"This is your life
on the island.",7
673,674,1627.492,1628.493,This is the immunity idol.,SPEAKER_06,1.0009999999999764,US,US01,1,1,S01E01,674,1627.492,1628.493,SPEAKER_06,This is the immunity idol.,5
674,675,1628.994,1629.494,Oh. Ah.,SPEAKER_06,0.5,US,US01,1,1,S01E01,675,1628.994,1629.494,SPEAKER_06,Oh. Ah.,2
675,676,1629.995,1631.096,"Win this,",SPEAKER_06,1.1010000000001128,US,US01,1,1,S01E01,676,1629.995,1631.096,SPEAKER_06,"Win this,",2
676,677,1631.096,1632.597,"you stay on the island
a few days longer.",SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,677,1631.096,1632.597,SPEAKER_06,"you stay on the island
a few days longer.",9
677,678,1633.098,1634.099,Lose...,SPEAKER_06,1.0009999999999764,US,US01,1,1,S01E01,678,1633.098,1634.099,SPEAKER_06,Lose...,1
678,679,1634.099,1635.6,"you face tomorrow's
Tribal Council,",SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,679,1634.099,1635.6,SPEAKER_06,"you face tomorrow's
Tribal Council,",5
679,680,1636.101,1637.202,where one of you will be,SPEAKER_06,1.1009999999998854,US,US01,1,1,S01E01,680,1636.101,1637.202,SPEAKER_06,where one of you will be,6
680,681,1637.202,1639.204,"the first person voted
off the island.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,681,1637.202,1639.204,SPEAKER_06,"the first person voted
off the island.",7
681,682,1639.204,1640.205,Big enough stakes?,SPEAKER_06,0.8407187500001783,US,US01,1,1,S01E01,682,1639.204,1640.205,SPEAKER_06,Big enough stakes?,3
682,683,1640.205,1641.206,"Oh, yeah.",SPEAKER_06,0.7562812499998017,US,US01,1,1,S01E01,683,1640.205,1641.206,SPEAKER_06,"Oh, yeah.",2
683,684,1641.206,1642.707,"Okay, here's what we're doing.",SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,684,1641.206,1642.707,SPEAKER_06,"Okay, here's what we're doing.",5
684,685,1642.707,1644.209,There are two rafts,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,685,1642.707,1644.209,SPEAKER_06,There are two rafts,4
685,686,1644.409,1645.41,"about 150 feet out
in the water.",SPEAKER_06,1.0009999999999764,US,US01,1,1,S01E01,686,1644.409,1645.41,SPEAKER_06,"about 150 feet out
in the water.",7
686,687,1645.91,1649.214,"Your job is to get your
raft back to the beach.",SPEAKER_06,3.30399999999986,US,US01,1,1,S01E01,687,1645.91,1649.214,SPEAKER_06,"Your job is to get your
raft back to the beach.",11
687,688,1649.214,1651.416,"Along the way, a series of
torches both in the water",SPEAKER_06,2.201999999999998,US,US01,1,1,S01E01,688,1649.214,1651.416,SPEAKER_06,"Along the way, a series of
torches both in the water",11
688,689,1651.416,1652.917,and on the land.,SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,689,1651.416,1652.917,SPEAKER_06,and on the land.,4
689,690,1652.917,1654.419,"First team to light
all their torches",SPEAKER_06,1.50200000000018,US,US01,1,1,S01E01,690,1652.917,1654.419,SPEAKER_06,"First team to light
all their torches",7
690,691,1654.919,1657.422,"and their side of the fire
spirit wins immunity.",SPEAKER_06,2.502999999999929,US,US01,1,1,S01E01,691,1654.919,1657.422,SPEAKER_06,"and their side of the fire
spirit wins immunity.",9
691,692,1657.422,1659.424,"Here are the rules:
Each tribe member",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,692,1657.422,1659.424,SPEAKER_06,"Here are the rules:
Each tribe member",7
692,693,1659.424,1661.426,"has to have one
hand on the raft",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,693,1659.424,1661.426,SPEAKER_06,"has to have one
hand on the raft",8
693,694,1661.426,1663.128,at all times-- atalltimes.,SPEAKER_06,1.7019999999999982,US,US01,1,1,S01E01,694,1661.426,1663.128,SPEAKER_06,at all times-- atalltimes.,4
694,695,1663.128,1664.629,Nobody can swim ahead.,SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,695,1663.128,1664.629,SPEAKER_06,Nobody can swim ahead.,4
695,696,1664.629,1665.83,Nobody can fall behind.,SPEAKER_06,1.2010000000000218,US,US01,1,1,S01E01,696,1664.629,1665.83,SPEAKER_06,Nobody can fall behind.,4
696,697,1665.83,1667.832,"The other rule: you have
to light every torch.",SPEAKER_06,2.00200000000018,US,US01,1,1,S01E01,697,1665.83,1667.832,SPEAKER_06,"The other rule: you have
to light every torch.",9
697,698,1668.033,1669.034,Don't put me in the position,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,698,1668.033,1669.034,SPEAKER_06,Don't put me in the position,6
698,699,1669.034,1670.535,"of having to make
a judgment call.",SPEAKER_06,1.5009999999999764,US,US01,1,1,S01E01,699,1669.034,1670.535,SPEAKER_06,"of having to make
a judgment call.",7
699,700,1670.535,1672.037,"I don't want to. There's
too much at stake.",SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,700,1670.535,1672.037,SPEAKER_06,"I don't want to. There's
too much at stake.",9
700,701,1672.537,1673.038,Clear?,SPEAKER_06,0.5009999999999764,US,US01,1,1,S01E01,701,1672.537,1673.038,SPEAKER_06,Clear?,1
701,702,1673.538,1674.039,ALL: Clear.,SPEAKER_06,0.5009999999999764,US,US01,1,1,S01E01,702,1673.538,1674.039,SPEAKER_06,ALL: Clear.,2
702,703,1674.539,1676.041,"All right, swim out
to your rafts.",SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,703,1674.539,1676.041,SPEAKER_06,"All right, swim out
to your rafts.",7
703,704,1676.441,1677.942,Wait for my signal.,SPEAKER_06,1.133718750000071,US,US01,1,1,S01E01,704,1676.441,1677.942,SPEAKER_06,Wait for my signal.,4
704,705,1686.551,1688.053,"Okay, Sue, listen up.",UNKNOWN,0.0,US,US01,1,1,S01E01,705,1686.551,1688.053,UNKNOWN,"Okay, Sue, listen up.",4
705,706,1688.253,1690.755,You're going to hold this.,UNKNOWN,0.0,US,US01,1,1,S01E01,706,1688.253,1690.755,UNKNOWN,You're going to hold this.,5
706,707,1690.755,1692.557,"How's that feel
for you carrying?",UNKNOWN,0.0,US,US01,1,1,S01E01,707,1690.755,1692.557,UNKNOWN,"How's that feel
for you carrying?",6
707,708,1692.757,1694.259,JEFF: Here we go!,SPEAKER_17,0.759375000000091,US,US01,1,1,S01E01,708,1692.757,1694.259,SPEAKER_17,JEFF: Here we go!,4
708,709,1694.659,1695.66,A storm is approaching!,SPEAKER_06,0.9740312499998254,US,US01,1,1,S01E01,709,1694.659,1695.66,SPEAKER_06,A storm is approaching!,4
709,710,1695.66,1698.163,"Waterproof matches and
immunity at stake!",SPEAKER_06,2.2114062499997544,US,US01,1,1,S01E01,710,1695.66,1698.163,SPEAKER_06,"Waterproof matches and
immunity at stake!",6
710,711,1698.163,1699.164,Go!,SPEAKER_06,0.31984375000024556,US,US01,1,1,S01E01,711,1698.163,1699.164,SPEAKER_06,Go!,1
711,712,1699.564,1701.066,Go! Here we go!,SPEAKER_11,0.5750312499999382,US,US01,1,1,S01E01,712,1699.564,1701.066,SPEAKER_11,Go! Here we go!,4
712,713,1701.166,1702.667,Keep going. You got to lift.,SPEAKER_11,0.9779062499997053,US,US01,1,1,S01E01,713,1701.166,1702.667,SPEAKER_11,Keep going. You got to lift.,6
713,714,1703.068,1705.07,"Come on, team!",SPEAKER_11,0.759375000000091,US,US01,1,1,S01E01,714,1703.068,1705.07,SPEAKER_11,"Come on, team!",3
714,715,1707.572,1709.674,"Here we go! Light
it! Light it!",UNKNOWN,0.0,US,US01,1,1,S01E01,715,1707.572,1709.674,UNKNOWN,"Here we go! Light
it! Light it!",7
715,716,1710.075,1712.077,Dry run it. Dry run it.,UNKNOWN,0.0,US,US01,1,1,S01E01,716,1710.075,1712.077,UNKNOWN,Dry run it. Dry run it.,6
716,717,1712.077,1713.078,"Go, go, go!",UNKNOWN,0.0,US,US01,1,1,S01E01,717,1712.077,1713.078,UNKNOWN,"Go, go, go!",3
717,718,1713.078,1714.579,Slow it down.,UNKNOWN,0.0,US,US01,1,1,S01E01,718,1713.078,1714.579,UNKNOWN,Slow it down.,3
718,719,1714.579,1715.58,Go!,UNKNOWN,0.0,US,US01,1,1,S01E01,719,1714.579,1715.58,UNKNOWN,Go!,1
719,720,1716.081,1718.183,"Here we go. Come on,
y'all. Come on.",UNKNOWN,0.0,US,US01,1,1,S01E01,720,1716.081,1718.183,UNKNOWN,"Here we go. Come on,
y'all. Come on.",8
720,721,1718.283,1719.784,Do not wait for me.,UNKNOWN,0.0,US,US01,1,1,S01E01,721,1718.283,1719.784,UNKNOWN,Do not wait for me.,5
721,722,1719.884,1721.386,(all yelling),UNKNOWN,0.0,US,US01,1,1,S01E01,722,1719.884,1721.386,UNKNOWN,(all yelling),2
722,723,1721.386,1723.188,"No, no, no!",UNKNOWN,0.0,US,US01,1,1,S01E01,723,1721.386,1723.188,UNKNOWN,"No, no, no!",3
723,724,1723.488,1726.491,Go. Go. We got it.,UNKNOWN,0.0,US,US01,1,1,S01E01,724,1723.488,1726.491,UNKNOWN,Go. Go. We got it.,5
724,725,1726.591,1727.592,Good job.,UNKNOWN,0.0,US,US01,1,1,S01E01,725,1726.591,1727.592,UNKNOWN,Good job.,2
725,726,1728.093,1729.194,Go!,UNKNOWN,0.0,US,US01,1,1,S01E01,726,1728.093,1729.194,UNKNOWN,Go!,1
726,727,1729.194,1731.196,(all yelling),UNKNOWN,0.0,US,US01,1,1,S01E01,727,1729.194,1731.196,UNKNOWN,(all yelling),2
727,728,1732.297,1733.798,Go!,UNKNOWN,0.0,US,US01,1,1,S01E01,728,1732.297,1733.798,UNKNOWN,Go!,1
728,729,1733.898,1734.899,(all yelling),UNKNOWN,0.0,US,US01,1,1,S01E01,729,1733.898,1734.899,UNKNOWN,(all yelling),2
729,730,1734.899,1735.9,Throw it!,UNKNOWN,0.0,US,US01,1,1,S01E01,730,1734.899,1735.9,UNKNOWN,Throw it!,2
730,731,1736.201,1737.702,Go! Here we go! Come on!,UNKNOWN,0.0,US,US01,1,1,S01E01,731,1736.201,1737.702,UNKNOWN,Go! Here we go! Come on!,6
731,732,1737.902,1739.404,To the flag!,SPEAKER_11,0.38812499999994543,US,US01,1,1,S01E01,732,1737.902,1739.404,SPEAKER_11,To the flag!,3
732,733,1739.404,1740.405,Calm down.,SPEAKER_11,0.22403124999982538,US,US01,1,1,S01E01,733,1739.404,1740.405,SPEAKER_11,Calm down.,2
733,734,1740.405,1741.906,Pick it up. Pick it up.,SPEAKER_11,0.4556249999998272,US,US01,1,1,S01E01,734,1740.405,1741.906,SPEAKER_11,Pick it up. Pick it up.,6
734,735,1741.906,1742.907,Here comes the wave.,UNKNOWN,0.0,US,US01,1,1,S01E01,735,1741.906,1742.907,UNKNOWN,Here comes the wave.,4
735,736,1743.408,1744.409,Pick it up. Pick it up.,SPEAKER_11,0.48178125000004,US,US01,1,1,S01E01,736,1743.408,1744.409,SPEAKER_11,Pick it up. Pick it up.,6
736,737,1744.409,1745.91,Let's go.,SPEAKER_11,0.6994687500000509,US,US01,1,1,S01E01,737,1744.409,1745.91,SPEAKER_11,Let's go.,2
737,738,1746.411,1748.012,Move it! Move it! Move it!,UNKNOWN,0.0,US,US01,1,1,S01E01,738,1746.411,1748.012,UNKNOWN,Move it! Move it! Move it!,6
738,739,1748.113,1749.114,"Move it, move it, move it!",UNKNOWN,0.0,US,US01,1,1,S01E01,739,1748.113,1749.114,UNKNOWN,"Move it, move it, move it!",6
739,740,1749.614,1750.615,"Move it, move it, move it!",UNKNOWN,0.0,US,US01,1,1,S01E01,740,1749.614,1750.615,UNKNOWN,"Move it, move it, move it!",6
740,741,1751.116,1752.617,Make sure you get it.,UNKNOWN,0.0,US,US01,1,1,S01E01,741,1751.116,1752.617,UNKNOWN,Make sure you get it.,5
741,742,1756.121,1757.322,Let's go!,SPEAKER_11,0.3712500000001455,US,US01,1,1,S01E01,742,1756.121,1757.322,SPEAKER_11,Let's go!,2
742,743,1757.322,1759.324,Here we go! Let's go!,SPEAKER_11,0.1518750000000182,US,US01,1,1,S01E01,743,1757.322,1759.324,SPEAKER_11,Here we go! Let's go!,5
743,744,1759.424,1760.425,Stop!,UNKNOWN,0.0,US,US01,1,1,S01E01,744,1759.424,1760.425,UNKNOWN,Stop!,1
744,745,1760.425,1761.326,"Come on, team!",UNKNOWN,0.0,US,US01,1,1,S01E01,745,1760.425,1761.326,UNKNOWN,"Come on, team!",3
745,746,1761.326,1762.327,We're doing good.,UNKNOWN,0.0,US,US01,1,1,S01E01,746,1761.326,1762.327,UNKNOWN,We're doing good.,3
746,747,1762.827,1763.828,Three!,SPEAKER_11,0.34265624999989086,US,US01,1,1,S01E01,747,1762.827,1763.828,SPEAKER_11,Three!,1
747,748,1763.828,1765.33,Come on!,SPEAKER_11,0.45562500000005457,US,US01,1,1,S01E01,748,1763.828,1765.33,SPEAKER_11,Come on!,2
748,749,1765.33,1766.831,Go!,SPEAKER_11,0.038156249999701686,US,US01,1,1,S01E01,749,1765.33,1766.831,SPEAKER_11,Go!,1
749,750,1766.831,1768.333,We're still there! Seven!,SPEAKER_11,0.3162187500001892,US,US01,1,1,S01E01,750,1766.831,1768.333,SPEAKER_11,We're still there! Seven!,4
750,751,1768.333,1770.335,"We're doing it, we're
doing it, we're doing it.",UNKNOWN,0.0,US,US01,1,1,S01E01,751,1768.333,1770.335,UNKNOWN,"We're doing it, we're
doing it, we're doing it.",9
751,752,1770.835,1772.837,We're still there. Come on.,SPEAKER_11,0.6918749999999818,US,US01,1,1,S01E01,752,1770.835,1772.837,SPEAKER_11,We're still there. Come on.,5
752,753,1772.837,1775.84,Come on! We're still there!,UNKNOWN,0.0,US,US01,1,1,S01E01,753,1772.837,1775.84,UNKNOWN,Come on! We're still there!,5
753,754,1775.84,1777.342,We're still there!,SPEAKER_11,0.37353124999981446,US,US01,1,1,S01E01,754,1775.84,1777.342,SPEAKER_11,We're still there!,3
754,755,1777.342,1779.344,We win!,SPEAKER_11,0.2508437500000582,US,US01,1,1,S01E01,755,1777.342,1779.344,SPEAKER_11,We win!,2
755,756,1779.344,1780.845,Going back!,UNKNOWN,0.0,US,US01,1,1,S01E01,756,1779.344,1780.845,UNKNOWN,Going back!,2
756,757,1781.045,1783.047,It's lit! It's lit!,SPEAKER_11,0.4760312499997781,US,US01,1,1,S01E01,757,1781.045,1783.047,SPEAKER_11,It's lit! It's lit!,4
757,758,1783.047,1784.048,"No, keep it there.",SPEAKER_11,0.9414687500002401,US,US01,1,1,S01E01,758,1783.047,1784.048,SPEAKER_11,"No, keep it there.",4
758,759,1784.048,1785.049,We got it!,UNKNOWN,0.0,US,US01,1,1,S01E01,759,1784.048,1785.049,UNKNOWN,We got it!,3
759,760,1785.049,1787.051,Yay!,UNKNOWN,0.0,US,US01,1,1,S01E01,760,1785.049,1787.051,UNKNOWN,Yay!,1
760,761,1788.753,1790.255,"Yay! Yeah, baby!",UNKNOWN,0.0,US,US01,1,1,S01E01,761,1788.753,1790.255,UNKNOWN,"Yay! Yeah, baby!",3
761,762,1790.755,1792.257,(screaming),UNKNOWN,0.0,US,US01,1,1,S01E01,762,1790.755,1792.257,UNKNOWN,(screaming),1
